"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122144519456654483,61569634500241,"Juan365 Live Stream","Stream time is near! Abangan mamaya ang Juan365livestream at makipag-kulitan! 
free Juan365 credits for every-Juan🎉 
⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/10/2025 19:34",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0pj4ZLxJ9VftggN4ZphsdTWP1aokPE2xNLgZygrDv9ZTp3NVJcym1z7wm3CCZNtcDl,0,0,Photos,,,,,Lifetime,14540,8670,285,195,66,24,296,197,99,,1,,,,,,
122144512526654483,61569634500241,"Juan365 Live Stream","POV: Ikaw yung “don’t be like this” sa office.🤭 
👉 Drop your funniest caption sa comments ⬇️
🏆 Funniest comment will receive FREE BONUS CREDITS!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","POV: Ikaw yung “don’t be like this” sa office.🤭 
👉 Drop your funniest caption sa comments ⬇️
🏆 Funniest comment will receive FREE BONUS CREDITS!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",10,"09/10/2025 17:01",N/A,https://www.facebook.com/juan365livestream/videos/782016540896529/,1,0,Videos,,,,,Lifetime,3284,1416,212,132,66,14,170,170,,,,17106.346,7.839,0,0,0,
122144471972654483,61569634500241,"Juan365 Live Stream","Congratulations on winning FREE Juan365 Credits!🎉
credits will be added to your Member ID within 24 hours. 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/10/2025 08:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0D87mGumVtMc5JbbkCvfrX4y9wgS2onB79pDR5iTiaaujwWguW6h27j5fpgZG3uful,0,0,Photos,,,,,Lifetime,6707,2659,215,137,70,8,728,352,376,,,,,,,,1
122144404790654483,61569634500241,"Juan365 Live Stream","Juankada, tandaan mo: hindi ka nag-iisa. 💙
Ang buhay mo ay mahalaga, at palagi kaming nandito para makinig at umalalay. ✨

#Juan365Cares #juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/10/2025 00:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02RKFY2j8wonBQBiaoguPG3EAuipcgyz4deHw5Xt7LE7mut284EC5xCr4i3xRCGS2Jl,0,1,Photos,,,,,Lifetime,1633,710,74,60,7,7,37,31,4,2,,,,,,,
122144387984654483,61569634500241,"Juan365 Live Stream","Juankada, trust yourself. You’re stronger than your doubts.😎

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/09/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02NUTFNuF2tvizgZH31QYAdr3KMzWr99Vt82qXwDVobNLjZtZ1LjyBTLzqmEJXR9v3l,0,0,Photos,,,,,Lifetime,2247,1010,188,126,49,13,73,65,8,,,,,,,,
122144372060654483,61569634500241,"Juan365 Live Stream","FREE CREDITS for EVERY-JUAN🥳
Your daily dose of saya is here! Abangan sila sa Juan365livestream. 

⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/09/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ArdKUSXarebEui8ADVcPJbfMpqAMPkYP8wkbp4VvrHR2EHqpUrwHgApwdGqf4ws9l,0,0,Photos,,,,,Lifetime,7913,4227,378,222,128,28,404,277,127,,,,,,,,
122144346284654483,61569634500241,"Juan365 Live Stream","Congratulations on winning FREE Juan365 Credits!🎉
credits will be added to your Member ID within 24 hours.

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/09/2025 08:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0H2Hs4dpkY9qw1at2YW91bv3upabtuRwrqzAsbaJ5pTWXRgtMVvUM9FwCLhf3zmXhl,0,0,Photos,,,,,Lifetime,8697,3601,251,158,83,10,943,449,494,,,,,,,,
122144255552654483,61569634500241,"Juan365 Live Stream","Don’t miss out, Juankada! Abangan ang ultimate credits for every-Juan
Tutok lang mamaya at makipag kulitan kay Juanababes Jam,Abi,Kimmy and Zell!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/08/2025 20:28",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VRf68PN4GynwztmAiPyUsebQNP5i788tnrbgM5xGM942TXnDtvqHAtDXpTRFD1qAl,0,0,Photos,,,,,Lifetime,8738,4578,310,210,84,16,387,282,105,,1,,,,,,1
122144249348654483,61569634500241,"Juan365 Live Stream","💥 Beat drops, Bonus drops! 🎶 Soda Pop challenge with the Juanababes. 

Nakapag SODA POP challenge naba ang lahat ?🙋‍♀️ 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","💥 Beat drops, Bonus drops! 🎶 Soda Pop challenge with the Juanababes. 

Nakapag SODA POP challenge naba ang lahat ?🙋‍♀️ 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",19,"09/08/2025 19:01",N/A,https://www.facebook.com/juan365livestream/videos/773322135492532/,1,0,Videos,,,,,Lifetime,4736,2431,327,239,56,32,219,219,,,,29709.54,7.694,0,0,0,
122144209628654483,61569634500241,"Juan365 Live Stream","CONGRATULATIONS WINNERS🎉
credits will be added to your Member ID within 24 hours!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/08/2025 06:58",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ThBdww1QBJqQyxAJuqZkwo36n7UKqADtoZqu6xeYv4ovbZ6XfXkN9mY37CcaeTJWl,0,0,Photos,,,,,Lifetime,7336,3206,215,136,70,9,795,402,393,,,,,,,,
122144129612654483,61569634500241,"Juan365 Live Stream","Rain or shine, walang makakapigil sa bonus credits! 🚀
Maghanda na at samahan kami mamaya sa Juan365 LiveStream 🎮
Kita-kits, Juankada! 😎

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/07/2025 21:33",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0vJDPdQvAhfpPtYSdmE2xxHVKE9XxWCgWYV61iVuh4WNBv1h2njqZDcxEx4iEQmful,0,0,Photos,,,,,Lifetime,6868,3499,271,146,113,12,338,268,70,,,,,,,,
122144117618654483,61569634500241,"Juan365 Live Stream","👀 Heads up, Juankada! Abangan si Juanababe Jam
Magpapaulan ng papremyo LIVE mamayang 2:30PM kitakits!🤩🥳

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","👀 Heads up, Juankada! Abangan si Juanababe Jam
Magpapaulan ng papremyo LIVE mamayang 2:30PM kitakits!🤩🥳

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",20,"09/07/2025 18:00",auto,https://www.facebook.com/juan365livestream/videos/1500393887766921/,1,0,Videos,,,,,Lifetime,2161,1347,171,124,29,18,67,67,,,,9341.178,5.163,0,0,0,
122144112446654483,61569634500241,"Juan365 Live Stream","SHARE YOUR RESPONSIBLE TIP, GET FREE JUAN365 CREDITS!
📌 Cut-off: Monday–Wednesday only!
 10 Lucky Entries will be featured on Thursday’s live (Sept 11) — bawat isa may chance makakuha ng FREE CREDITS: 100 / 200 / 300!
🏆 On Friday, the BEST Responsible Tip will be awarded 500 FREE CREDITS from Juan365!

Paano sumali:
1️⃣ Follow @Juan365livestream & @Juan365
2️⃣ Comment your Responsible Gaming Tip + Member ID 📝
3️⃣ Tag 2 friends + upload a screenshot na complete mo lahat ng steps

👉 Entries will be listed & announced LIVE!","SHARE YOUR RESPONSIBLE TIP, GET FREE JUAN365 CREDITS!
📌 Cut-off: Monday–Wednesday only!
 10 Lucky Entries will be featured on Thursday’s live (Sept 11) — bawat isa may chance makakuha ng FREE CREDITS: 100 / 200 / 300!
🏆 On Friday, the BEST Responsible Tip will be awarded 500 FREE CREDITS from Juan365!

Paano sumali:
1️⃣ Follow @Juan365livestream & @Juan365
2️⃣ Comment your Responsible Gaming Tip + Member ID 📝
3️⃣ Tag 2 friends + upload a screenshot na complete mo lahat ng steps

👉 Entries will be listed & announced LIVE!",10,"09/07/2025 16:01",N/A,https://www.facebook.com/juan365livestream/videos/773938572157809/,1,0,Videos,,,,,Lifetime,7522,1721,457,153,228,76,326,326,,,,28579.507,5.447,0,0,0,
122144092106654483,61569634500241,"Juan365 Live Stream","🔥 Juankada, mas pina-SAYA na ang oras ng kulitan at panalo! 🔥
🕒 NEW LIVESTREAM SCHEDULE is here!
📅 Monday – Sunday
⏰ 2:30PM – 4:30PM | 5:00PM – 7:00PM | 7:30PM – 9:30PM
💸 More oras, more chances to win FREE CREDITS 
👉 Tutok na sa Juan365 Livestream — dahil dito, araw-araw may panalo!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/07/2025 08:59",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0J9i3N2ukdaatzcJDiKXqvwjwmWXKMSZGq7uwcjwe1zGdCjHXvGk1as4q6KYi11gXl,0,0,Photos,,,,,Lifetime,20697,2063,82,59,16,7,60,53,7,,1,,,,,,
122144084540654483,61569634500241,"Juan365 Live Stream","CONGRATULATIONS WINNERS🎉
credits will be added to your Member ID within 24 hours!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/07/2025 07:11",N/A,https://www.facebook.com/juan365livestream/posts/pfbid033PHEUGUoVdaucQE2Siu9JZAoJC2qgqWqwKk7cmvd1ozXZffJ5tXEH1ZLnrv3SfgWl,0,0,Photos,,,,,Lifetime,11327,5287,344,194,131,19,1261,726,535,,2,,,,,,
122144021138654483,61569634500241,"Juan365 Live Stream","Sunday chill + Juan365livestream thrill🎉
Abangan ang Juanababes later!

⏰ 5:00PM-7:00PM 
⏰ 7:30PM -9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/06/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ty15x94SkkMtsThoGw9RQisGT3tnkzAQSYcjTcXX36VJXUbByFmMM3vR6Yvib9qGl,0,0,Photos,,,,,Lifetime,3312,1558,132,104,18,10,88,48,40,,,,,,,,
122144012570654483,61569634500241,"Juan365 Live Stream","Para sayo Juankada sino ang favorite duo mo ? Drop your pick below 👇
Malay mo sila ulit ang magkasama sa susunod na livestream!🧡

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/06/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0d1fZUvT6GdqJqqrhyfqADCE2ANFbRCKt2khL5sR8W3116sXAeWRbYy7d7dvQmuqpl,0,0,Photos,,,,,Lifetime,5995,3182,258,119,116,23,237,194,43,,,,,,,,
122144009786654483,61569634500241,"Juan365 Live Stream","Reminder for everyJUAN.🫡

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan 
#JuanAlert",,0,"09/06/2025 18:06",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0N3fSx7pMb1e33756qjegk7hwvgLjWUBznxj2zVpLmfvT4QCLguifyzzfdGLd566Tl,0,1,Videos,,,,,Lifetime,,591,60,44,16,0,36,36,,,,,,,,,
122143984370654483,61569634500241,"Juan365 Live Stream","Shoutout sa inyo, Juankada! Salamat sa never-ending love sa Juan365livestream!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Shoutout sa inyo, Juankada! Salamat sa never-ending love sa Juan365livestream!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",30,"09/06/2025 08:45",mixed,https://www.facebook.com/juan365livestream/videos/703447462751254/,1,0,Videos,,,,,Lifetime,1733,975,110,80,19,11,89,89,,,,10128.717,6.961,0,0,0,
122143980134654483,61569634500241,"Juan365 Live Stream","🎉 CONGRATULATIONS WINNERS! 🎉
Juan365 Official Main Page:
https://www.facebook.com/Juan365officialpage
Juan365 Official Main Instagram:
https://www.instagram.com/juan365official/
Juan365 Live Stream Page:
https://www.facebook.com/juan365livestream/
Juan365 Live Stream Instagram Page:
https://www.instagram.com/juan365livestream/
Juan365 Cares:
https://www.facebook.com/Juan365Cares
#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/06/2025 07:18",N/A,https://www.facebook.com/juan365livestream/posts/pfbid021xieYGoM5S29yPmHtVf3maAXsBGBj67QA4s9jXpLGeuRRm2uYMinVDWxBkAppVmsl,0,0,Photos,,,,,Lifetime,7446,2570,242,125,103,14,1202,583,612,7,,,,,,,
122143924922654483,61569634500241,"Juan365 Live Stream","Rain or shine, bonus credits pa rin
Abangan mamaya sa Juan365livestream! 

See you later Juankada.😎

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/05/2025 22:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02auTYev17zaonGC8Td8oojja21XzYmMFzXkkMMh6f5TVq5aTiKSsyY7bPaAiCKsFfl,0,0,Photos,,,,,Lifetime,3909,1756,196,128,57,11,180,117,63,,,,,,,,
122143911974654483,61569634500241,"Juan365 Live Stream","Ever feel like giving up? 💭 Remember… 👇

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/05/2025 19:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0BEuaUF2sWx1Em3ckN3pHtgHcoBmj3x43pZc2mKJd8HYsTV4bK4cgoTeHoCrZYEf2l,0,0,Photos,,,,,Lifetime,1751,841,95,72,17,6,45,40,5,,,,,,,,
122143868840654483,61569634500241,"Juan365 Live Stream","🎉 CONGRATULATIONS WINNERS! 🎉

Juan365 Official Main Page:
https://www.facebook.com/Juan365officialpage
Juan365 Official Main Instagram:
https://www.instagram.com/juan365official/
Juan365 Live Stream Page:
https://www.facebook.com/juan365livestream/
Juan365 Live Stream Instagram Page:
https://www.instagram.com/juan365livestream/
Juan365 Cares:
https://www.facebook.com/Juan365Cares
#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/05/2025 07:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02HQ2Jmk7jrLVJiVCvFp2wSgmzP3YeC5Y65ekUAUMErsobh9N7FNGuGfKS1gM6iRSal,0,0,Photos,,,,,Lifetime,7055,3235,233,157,65,11,825,471,349,5,2,,,,,,
122143755692654483,61569634500241,"Juan365 Live Stream","💸 Rain of credits is coming! 🌧️
📺 Lights, camera, LIVESTREAM! 🎉
Catch the JuanaBabes bringing good vibes later, Juankada!
🕔 5PM – Abi & Jam
🕢 7:30PM – Sena & Zell  
#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/04/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0MVEDhAJPhdHE9xURt6iE9vQF16vxKvSjcT2mA9oEHjCbGJue6ViUyFoEDzVyTTiul,0,0,Photos,,,,,Lifetime,6929,3618,263,169,79,15,236,193,43,,1,,,,,,
122143750952654483,61569634500241,"Juan365 Live Stream","Juankada share mo naman kung anong game ang na SS mo. 🫣🤩 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/04/2025 20:49",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02isrWtFBzYiNu1jsrAhFPiBSn8VWYRhh4dxdCh2QA6CTWGQVavR3n33CLjtvz5uE7l,0,1,Videos,,,,,Lifetime,,797,84,46,38,0,163,163,,,,,,,,,
122143740386654483,61569634500241,"Juan365 Live Stream","Juankada ano ang BER-MONTHS wish mo ? 🎁

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Juankada ano ang BER-MONTHS wish mo ? 🎁

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",10,"09/04/2025 17:01",N/A,https://www.facebook.com/juan365livestream/videos/1479560153393318/,1,0,Videos,,,,,Lifetime,1665,1038,199,98,71,30,131,131,,,,6466.816,5.024,0,0,0,
122143706522654483,61569634500241,"Juan365 Live Stream","🎉 UMAAPAW NA BLESSINGS! 🎉
Grabe ‘to! Saktong swerte vibes! Congrats sa mga nanalo! 💯🔥 Sulit ang effort, jackpot talaga! 💸🙌

Juan365 Official Main Page:
https://www.facebook.com/Juan365officialpage
Juan365 Official Main Instagram:
https://www.instagram.com/juan365official/
Juan365 Live Stream Page:
https://www.facebook.com/juan365livestream/
Juan365 Live Stream Instagram Page:
https://www.instagram.com/juan365livestream/
Juan365 Cares:
https://www.facebook.com/Juan365Cares

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/04/2025 07:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid032mZxHzgVv4QLGvBe7KK28QErouZyPjRMifaq4FWBwr7vpoLW4qyhGeqW5opAfgz2l,0,0,Photos,,,,,Lifetime,2823,1150,92,56,30,6,315,171,141,3,,,,,,,
122143622690654483,61569634500241,"Juan365 Live Stream","Dance if your officially in Juan365 — let’s gooo 👯‍♀️

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Dance if your officially in Juan365 — let’s gooo 👯‍♀️

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",22,"09/04/2025 00:00",uploaded,https://www.facebook.com/juan365livestream/videos/25396970259890862/,1,0,Videos,,,,,Lifetime,3441,1723,185,115,63,7,126,126,,,,13263.308,4.471,0,0,0,
122143615682654483,61569634500241,"Juan365 Live Stream","BIG credits are waiting — don’t blink, Juankada 💚
sino kaya ang pinaka-Juan sa panalo? 🔥

ABANGAN para sa 1st and 2nd livestream mamaya kitakits. 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/03/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QuSgaYc5RTesitVuvgsTFe6QNSVFV9RSRx3ucw374xttDzNzD8oePZ1g3TUQdp1cl,0,0,Photos,,,,,Lifetime,8180,4541,238,143,80,15,317,267,50,,,,,,,,
122143611224654483,61569634500241,"Juan365 Live Stream","Maging alisto sa kahit na anong oras Juankada🧐 

#juanababes #Juan365livestream #Juan365PH #Juan365 #JuanAlert #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/03/2025 20:40",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02krrQyevg88m6RUCNm8UtDe62CcpqYEJEptjpqw83Mk9rEVVbyhBdCuyRb6u7YCW7l,0,1,Photos,,,,,Lifetime,1477,778,57,41,11,5,42,39,3,,,,,,,,
122143609136654483,61569634500241,"Juan365 Live Stream","Your Video",,10,"09/03/2025 20:01",N/A,https://www.facebook.com/reel/755028563810534/,1,0,Reels,,,,,Lifetime,711,553,79,55,20,4,43,43,,,,3137.91,5.457,0,,0,
122143600586654483,61569634500241,"Juan365 Live Stream","4 easy steps, tapos may Juan365 ka na sa iOS🍏 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/03/2025 17:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid047L1njrMn7jvsVgHk8CdihEVa8qYxZFS8gZzPJL1LP6dtBByPPzGR17MsruZ87n5l,0,0,Photos,,,,,Lifetime,1470,759,68,52,12,4,34,27,7,,1,,,,,,
122143568474654483,61569634500241,"Juan365 Live Stream","💸 INULAN NG BLESSINGS! 💸
Sobrang saya today! Congrats winners, deserve niyo 'yan! 🙌💸 Jackpot unlocked! Solid ang panalo vibes! 🔓🔥 
Juan365 Official Main Page:
https://www.facebook.com/Juan365officialpage
Juan365 Official Main Instagram:
https://www.instagram.com/juan365official/
Juan365 Live Stream Page:
https://www.facebook.com/juan365livestream/
Juan365 Live Stream Instagram Page:
https://www.instagram.com/juan365livestream/
Juan365 Cares:
https://www.facebook.com/Juan365Cares

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/03/2025 07:15",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02AoTeooHDmkjCgC9fAP942ACr2EEUgjGFdJVFdkELBraDAXfWnBovVmfSBtrg8XpCl,0,0,Photos,,,,,Lifetime,4743,1917,203,122,75,6,669,354,310,5,1,,,,,,
122143539812654483,61569634500241,"Juan365 Live Stream","Bigger Credits, bigger excitement!🥳 
Tara na sa 2nd livestream 7:30PM 
kasama sina Juanababe zell & Abi.🫶👯‍♀️

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/03/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0xzVdrfam3Bk9QLzVpon5sKgCwn3SEdWJbQvmacxqiZ6VYeizVNk3apSeFPv1SH4Vl,0,0,Photos,,,,,Lifetime,1422,649,81,65,12,4,31,25,6,,,,,,,,
122143492214654483,61569634500241,"Juan365 Live Stream","LEVEL UP daily! ⚡ More credits are being given away everyday sa livestream with Juanababe Sena & Juan G!

Abangan at Juan365 Live Stream ⌚️ 5PM.😎 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/02/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gqUKPmxTdLoRhHnFUn15TosHMsr42rSUmarju14acEAKMHKNAWyhCWzaiJ36GNxJl,0,0,Photos,,,,,Lifetime,5408,2678,162,96,56,10,199,169,30,,1,,,,,,
122143491704654483,61569634500241,"Juan365 Live Stream","💚 BER feels + WIN-WIN thrills! 🥳🤩
JUAN-BERFUL...feels 1000% 🔥 Walang preno sa saya at panalo!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","💚 BER feels + WIN-WIN thrills! 🥳🤩
JUAN-BERFUL...feels 1000% 🔥 Walang preno sa saya at panalo!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",68,"09/02/2025 21:00",auto,https://www.facebook.com/juan365livestream/videos/1304408041389932/,1,0,Videos,,,,,Lifetime,3234,1478,156,104,31,21,380,380,,,,50804.512,19.806,0,0,0,
122143480244654483,61569634500241,"Juan365 Live Stream","Don’t miss your chance—sign up today and claim your BONUS CREDITS 💸

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/02/2025 17:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0ASiC7H96yTZifVCWXWdniVdAiFZ2Ci5BW2X8qFZd1k1DowZWq4T2x3GRDEXN8c8xl,0,0,Photos,,,,,Lifetime,2417,1090,143,90,43,10,71,63,8,,,,,,,,
122143446518654483,61569634500241,"Juan365 Live Stream","💸 INULAN NG BLESSINGS! 💸
Sobrang saya today! Congrats winners, deserve niyo 'yan! 🙌💸 Jackpot unlocked! Solid ang panalo vibes! 🔓🔥 

Juan365 Official Main Page:
https://www.facebook.com/Juan365officialpage
Juan365 Official Main Instagram:
https://www.instagram.com/juan365official/
Juan365 Live Stream Page:
https://www.facebook.com/juan365livestream/
Juan365 Live Stream Instagram Page:
https://www.instagram.com/juan365livestream/
Juan365 Cares:
https://www.facebook.com/Juan365Cares

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/02/2025 08:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0594pBbh5beTxSE2Z9VvEKzpUrTi8y96QTiLh9WNNLiVUE7uHLALsxhPEn6iEWY21l,0,0,Photos,,,,,Lifetime,4506,1737,190,126,55,9,647,355,288,4,1,,,,,,
