"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)"
122147567342762707,61572881214141,Juan365,"BUKAS NA, everyJUAN! 🇵🇭🏀

Gilas Pilipinas vs. Chinese Taipei
📅 August 6 • WEDNESDAY • 2:00 AM (PH Time)

Simula na ang ating laban. Isang laban para sa bayan, isang panalo para sa everyJUAN! ❤️💙

⏰ Set your alarms, Pilipinas — oras na para isigaw ang PUSO at ipakita ang ating lakas sa buong mundo! 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"08/05/2025 03:42",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02PkVn3qg2epMCvhrxyyW13XFFcEzG4TZ7Q59dQNPm1PKHqEjqS7ngLvdSpBU8BNaal,0,0,Photos,,,,,Lifetime,83133,46242,720,478,221,21,,,558,423,134,1,,0,,,
122147537318762707,61572881214141,Juan365,"📝 Bagong player? Register na—easy lang ‘yan!

Here’s your step-by-step guide to create your Juan365 account in minutes! ⚡️

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps:

1. Go to Juan365 website or open the Juan365 App
2. Click ""Sign Up""
3. Enter your personal mobile number
4. Read and agree to the Terms and Conditions
5. Click ""Register/Login""

✅ That’s it! You’re all set to explore the fun and bonuses with Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada #TheResponsibleJuan","📝 Bagong player? Register na—easy lang ‘yan!

Here’s your step-by-step guide to create your Juan365 account in minutes! ⚡️

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or financial improvement. Stay within your limits. Enjoy and Play Responsibly.

Follow these steps:

1. Go to Juan365 website or open the Juan365 App
2. Click ""Sign Up""
3. Enter your personal mobile number
4. Read and agree to the Terms and Conditions
5. Click ""Register/Login""

✅ That’s it! You’re all set to explore the fun and bonuses with Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada #TheResponsibleJuan",42,"08/05/2025 01:00",uploaded,https://www.facebook.com/Juan365officialpage/videos/788057874223124/,1,0,Videos,,,,,Lifetime,103232,36479,1123,626,342,155,,,348,347,,1,,0,582183.414,6.55,
122147511734762707,61572881214141,Juan365,"🇵🇭 LABAN PILIPINAS! 🏀

Mark your calendars, mga Kababayan! 💪

📅 FIBA Asia Cup 2025 Schedule
🔥 August 6 – 🇵🇭 Philippines vs. Chinese Taipei
🔥 August 7 – 🇵🇭 Philippines vs. New Zealand
🔥 August 9 – 🇵🇭 Philippines vs. Iraq

Suportahan natin ang Gilas Pilipinas sa kanilang laban para sa bayan!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/04/2025 22:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0283uJnm464sJ3n4bwNc4NS1L4AxB2kHkCVuA4a1FJzmDWRfnCVrJTYmLvThL1Kq4xl,0,0,Photos,,,,,Lifetime,57940,30505,432,312,101,19,,,307,207,100,,,0,,,
122147470898762707,61572881214141,Juan365,"Ahoy, JuanKada! ☠️⚓
Sail into riches with Captain’s Treasure — treasure vibes, lucky spins, and full-on adventure ang dala!
Game of the Day ‘to, so don’t miss the wave! 🌊💰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Ahoy, JuanKada! ☠️⚓
Sail into riches with Captain’s Treasure — treasure vibes, lucky spins, and full-on adventure ang dala!
Game of the Day ‘to, so don’t miss the wave! 🌊💰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",8,"08/04/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/videos/1251059613368078/,1,0,Videos,,,,,Lifetime,35400,19188,558,317,233,8,,,382,381,,1,,0,133855.424,5.55,
122147367584762707,61572881214141,Juan365,"Walang gigil, walang habulan. 🎮
Si Juan, kalmado lang—hindi nagpapa-stress sa laro.
Play smart. Play chill. Stay in control. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/04/2025 06:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0s9wcHvdDQyNJZYY11F8HoksfUCVqLxZSjsxWBLCmYzhA2YD5wXzsxzaTV7wU1DSRl,0,0,Photos,,,,,Lifetime,76072,37288,962,498,370,94,,,917,774,140,3,,0,,,
122147345480762707,61572881214141,Juan365,"📢 GCash Deposits & Withdrawals are Back! 💸

GCash services are now fully restored after our quick system maintenance. You can now deposit and withdraw without any issues — smooth, fast, and hassle-free! ✅

Thank you for your patience and support while we made improvements to serve you better. 💙

For concerns, feel free to reach out to our Customer Support team.

#Juan365 #AllInJuanSaSaya #Juan365PH #TheResponsibleJuan",,0,"08/04/2025 04:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02AZhVhnuR7u7ggGQqnnfQv4rK9eB2CB7AbFGNRfAzfbQFXbaHawDY2MYecA7dWJmsl,0,0,Photos,,,,,Lifetime,99476,52166,602,352,237,13,,,2098,1907,191,,,0,,,
122147345210762707,61572881214141,Juan365,"🔴 Kapag umilaw na ang camera… sila na ang bida. 🎥

May bagong hatid na ligaya si JUAN.

Abangan at kilalanin, LIVE sa JUAN365.

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #TheResponsibleJuan #JuanTambayan",,0,"08/04/2025 04:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Gx97eTs7am7VaTHtsgmAqbGiyUrreSLQLWM34vr7t1q7paeZym5G1YFHE38St8idl,0,0,Photos,,,,,Lifetime,70367,35837,573,378,166,29,,,1587,1384,203,,,0,,,
122147308262762707,61572881214141,Juan365,"Verified ka na ba, JuanKada? 🎮
Para sa smooth na rewards at sure na laro—KYC mo na ‘yan! 📝✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/04/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0N7bRrwi3LBDymSF9JmzR6JEDUQQU4YgYRE6wRkG6E46oUjxTbt1rxh3TqVGrdTsfl,0,0,Photos,,,,,Lifetime,118940,58335,741,342,380,19,,,2290,1986,302,2,,0,,,
122147275364762707,61572881214141,Juan365,"🇵🇭 LAKAS NG BAYAN. PUSO NG PILIPINAS 🇵🇭 

Narito na ang opisyal na #GilasPilipinas roster na lalaban para sa ating bandera! 💪🔥

Handa na ba kayong sumigaw ng PUSO sa bawat laro? 💙❤️💛

Sabay-sabay natin silang suportahan—dahil sa bawat laban, kasama ang everyJUAN. 🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"08/03/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0yhfYsNCVWxzDAppB1Erk1bBjcBdFJWz1nGkbeeUqqhgfwSxcGt8gs1tXbXZ1Sy3rl,0,0,Photos,,,,,Lifetime,65296,40119,431,341,66,24,,,471,265,204,2,,0,,,
122147192108762707,61572881214141,Juan365,"800,000 FOLLOWERS?! 🔥🙌 Grabe talaga kayo, Juankada! 
Mas dumadami, mas sumisigla! 💙🧡 Salamat sa walang sawang suporta at pagmamahal—road to 1 MILLION na talaga ‘to! 🚀 

Kaya tuloy lang ang all-in na saya, kasama si Juan!

#Juan365 #Juan365PH #JuanKada #AllInJuanSaSaya #TheResponsibleJuan",,0,"08/03/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02v8iCz65Qpj4vxvLaxkbaH1odhhLDcy1N6yJHwKZ7afxPo3gMZvGVSHpeRpdEnHc4l,0,0,Photos,,,,,Lifetime,104882,54186,1045,694,301,50,1,,1735,1500,234,1,,0.01,,,
122147160278762707,61572881214141,Juan365,"Hindi todo o wala—si Juan, may diskarte. 🎯
Laro lang kung masaya, tigil kung kailangan.
That’s the smart way to play. 🎮✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/03/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0E969geQVgho9Y4myMmLG6dDU1n2R4QhR3Lq63GDeq3b6fGDgC6zdLCqJcfNHdsEUl,0,0,Photos,,,,,Lifetime,84951,43075,560,397,145,18,,,558,462,96,,,0,,,
122147088158762707,61572881214141,Juan365,"Manifesting? No need—Money Come is here! 💸⚡
Get ready for that fast-track thrill and reel excitement.
Game of the Day vibes? Solid! 🔥🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Manifesting? No need—Money Come is here! 💸⚡
Get ready for that fast-track thrill and reel excitement.
Game of the Day vibes? Solid! 🔥🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",8,"08/02/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/videos/1387533628976056/,1,0,Videos,,,,,Lifetime,45111,28549,838,595,190,53,,,346,343,,3,,0,166194.27,5.293,
122146965224762707,61572881214141,Juan365,"Play smart, not stressed. 😌🎮
Si Juan, alam ang limit—kaya laging good vibes lang sa laro!
Keep it balanced, keep it safe, everyJuan. ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/02/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02PiK6PnaY5yd11XytVM7JZrin21tK3YWwU4iroNFSYCSzcMGjGZobJRV1y4hGT4zPl,0,0,Photos,,,,,Lifetime,159588,73714,1188,744,400,44,,,1917,1631,283,3,,0,,,
122146907606762707,61572881214141,Juan365,"Bago namin i-wrap up ‘to… flex muna namin yaaan! 😎
📍Juan365 billboard spotted ulit! Kahit saan ka mapatingin, all-in sa saya si Juan! 💙🎰

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Bago namin i-wrap up ‘to… flex muna namin yaaan! 😎
📍Juan365 billboard spotted ulit! Kahit saan ka mapatingin, all-in sa saya si Juan! 💙🎰

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",11,"08/02/2025 00:01",mixed,https://www.facebook.com/reel/1816646662585208/,1,0,Reels,,,,,Lifetime,26548,31371,859,624,151,84,,,607,607,,,,0,108516.416,4.915,
122146870694762707,61572881214141,Juan365,"✨ Maligayang Buwan ng Wika!
Ipagdiwang natin ang yaman ng wikang Filipino—simbolo ng ating pagkakakilanlan at pagkakaisa. 🇵🇭💬

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"08/01/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02AZbAKb9eBzTbg4DVvQ5dPdz2QMm3JJFT1Fmm7JBvKf3QqZA4Ar4fTGN1A5oeFyJVl,0,0,Photos,,,,,Lifetime,95750,44957,660,493,144,23,,,690,570,120,,,0,,,
122146747196762707,61572881214141,Juan365,"Si Juan, hindi nagpapadala sa init ng laro.
Kayang maglaro, pero kayang magpahinga.
Ikaw, kamusta ka? Be The Juan in Control. 😌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"08/01/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Qvrygi8wp8EayYtU5YcMrJV56NFaYiYC527z7UFtxCNLWU2FTLYaSARGL74YXUHPl,0,0,Photos,,,,,Lifetime,133023,64132,1139,674,424,41,,,1635,1373,259,3,,0,,,
122146715510762707,61572881214141,Juan365,"Para sa mga solid!  Happy Beer Day, Juankada! Walang reason? Walang problema. Basta may malamig! 🍻🍻

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"08/01/2025 00:02",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02q5bGyN1QvJUhvsmK6PAzXLR8DBXu15MZLpgGbbW6GTT7i69Ckb4xehZn77z3TwdWl,0,0,Photos,,,,,Lifetime,99092,49224,735,508,191,36,1,,839,704,133,2,,0,,,
122146676036762707,61572881214141,Juan365,"August na! 🍂  A month full of surprises, swerte, at saya—bring it on! 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"07/31/2025 19:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid032xAJ7wyLT5P9YqCH2KnJMZHAADpMoSp9GDr7ZahNXSBRN8jgAsUdsrEDceXzgavEl,0,0,Photos,,,,,Lifetime,107797,50925,832,538,261,33,,1,1235,1070,165,,,0,,,
122146536050762707,61572881214141,Juan365,"Laro lang ‘pag kaya.
Stop kung kailangan.
🧠 JuanMindful Play — para sa mas safe at masayang gaming.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/31/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ENrDtCF34xitVq66x456eafegBWPXPQDKqWhnxRm7MzPxpPgihK487MnCHyxqHdrl,0,0,Photos,,,,,Lifetime,135017,62498,1264,830,382,52,,,1792,1553,236,3,,0,,,
122146475150762707,61572881214141,Juan365,"Get in the zone and start strong with 759 Gaming—hot games, real vibes, at legit na thrill sa bawat spin! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/30/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02LNnv4fBu1mBwJPfi4hbqFzppcvbi2t9iQmX81zLCFYBv36cmHMHWFJxPSB9KycAsl,0,0,Photos,,,,,Lifetime,133797,63195,1290,793,447,50,,,1690,1429,258,3,,0,,,
122146443230762707,61572881214141,Juan365,"700,000 FOLLOWERS?! 😱🙌
Sino’ng mag-aakala? Juankada, ang lakas niyo talaga!
Walang tatalo sa solid n’yong suporta at walang kupas na love. 💙🧡
Pataas tayo nang pataas—1 MILLION, we’re coming for you! 🚀

#Juan365 #Juan365PH #JuanKada #AllInJuanSaSaya #TheResponsibleJuan",,0,"07/30/2025 15:08",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02rgXeJbeX7yv7GCupyxF6KMfwPXEuyB8MwUSm3TjNSxnW9kSqTNHPucsVwqrH7zYVl,0,0,Photos,,,,,Lifetime,113314,52892,1156,816,276,64,,,1445,1262,182,1,,0.01,,,
122146331486762707,61572881214141,Juan365,"Gaming is fun, but your peace comes first.
Learn to pause, reflect, and reset.
⏸️ JuanHit Pause. You got this. 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/30/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Qr4LK1q2PxTdtT79rerUNq2kftNxEsDabr3jEaWfnqnFpUbawagyoq3fNvy2FTHZl,0,0,Photos,,,,,Lifetime,123055,58497,1215,726,447,42,,,1163,993,169,1,,0,,,
122146257236762707,61572881214141,Juan365,"Spin mo na yang swerte mo! 🎰
Sa Juan365, bawat ikot may kasamang saya—handa ka na ba for non-stop thrill? ✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/29/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid07QSmPhieufhx17yMFe23SnrAVqSLs4uEqaGqk2nMANPcuf1MYzreC1wydkNDWhvQl,0,0,Photos,,,,,Lifetime,126722,58804,1168,709,400,59,,,1502,1304,197,1,,0,,,
122146122530762707,61572881214141,Juan365,"Smart si Juan—always JUAN step ahead. 🧠🎮
Gaming is more fun kapag may limit.
Disiplina, budget, at control—‘yan ang tunay na smart play.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/29/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0DfMHtQLqiesr22VjKPu9Yq8zTmPrmcpzrYZxpAGoA3L6Lb5yENqJTFM5TfDrdKjWl,0,0,Photos,,,,,Lifetime,127078,60082,1522,937,469,116,,,1138,963,168,7,,0,,,
122146080224762707,61572881214141,Juan365,"Wrap up na? Chillax lang...Pa-flex muna kami! 😎📸
📍From Parañaque to Pasay (at marami pang iba!)
Juan365 billboards, spotted sa iba’t ibang sulok ng metro! 👀💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Wrap up na? Chillax lang...Pa-flex muna kami! 😎📸
📍From Parañaque to Pasay (at marami pang iba!)
Juan365 billboards, spotted sa iba’t ibang sulok ng metro! 👀💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",11,"07/29/2025 00:01",N/A,https://www.facebook.com/reel/2117285692133112/,1,0,Reels,,,,,Lifetime,29303,35190,846,634,175,37,,,419,419,,,,0,135784.247,5.636,
122146039544762707,61572881214141,Juan365,"From chill to thrill—may game si Juan para sa’yo. Swipe na! 🎲🎯

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/28/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02SRTzFReE1XJtFzVv8jnUSkwzKdGeTXRT1XnykRY9Eqc5SstK7SPQj2pzFu3Byts7l,0,0,Photos,,,,,Lifetime,153901,68381,1078,665,351,62,1,,2343,2062,279,2,,0,,,
122145927152762707,61572881214141,Juan365,"3...2...1... Roll down? Wait laaang—flex muna ulit! 😎
📍Parañaque 👀💙💥

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","3...2...1... Roll down? Wait laaang—flex muna ulit! 😎
📍Parañaque 👀💙💥

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",9,"07/28/2025 04:01",N/A,https://www.facebook.com/reel/3125647397825061/,1,0,Reels,,,,,Lifetime,37013,40577,1422,813,283,326,,,622,620,,2,,0,158755.311,5.383,
122145885740762707,61572881214141,Juan365,"Budget? Check.
Break time? Check.
Impulsive play? Never.
✅ Stay In Control, everyJuan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/28/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0wz4mkXt2qquKhibcmwkJS2TWU2NJgV4dUpLf52wFXmesVBac2N2Y2Hb7qis2LjWel,0,0,Photos,,,,,Lifetime,159941,78672,1503,1030,423,50,,,7007,5890,907,210,,0.17,,,
122145828056762707,61572881214141,Juan365,"🚨 Pa-welcome ni Juan365? Solid! 🎉
Kapag nag-deposit ka sa unang beses mo, doble agad ‘yan!

Complete the turnover, then cash out like a boss!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","🚨 Pa-welcome ni Juan365? Solid! 🎉
Kapag nag-deposit ka sa unang beses mo, doble agad ‘yan!

Complete the turnover, then cash out like a boss!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",5,"07/27/2025 19:01",N/A,https://www.facebook.com/Juan365officialpage/videos/1931409457594586/,1,0,Videos,,,,,Lifetime,28397,26875,946,574,272,100,,,412,411,,1,,0,88717.717,4.412,
122145810122762707,61572881214141,Juan365,"600,000 FOLLOWERS! 🙌
Grabe, Juankada—padami tayo nang padami! 💯
Salamat sa solid na suporta at walang sawang love! 💙🧡
Mas pinapasaya n’yo ang Juan365 araw-araw. 🙌
Next goal: 1 MILLION na ‘to! 🚀

#Juan365 #Juan365PH #JuanKada #AllInJuanSaSaya #TheResponsibleJuan",,0,"07/27/2025 15:38",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Yy5csu6q2C55iem74XVdNY1ughZCSVC9dbJRhrnrYyAJtj4pm7M2JxhVzaThnJRwl,0,0,Photos,,,,,Lifetime,174924,81168,1359,903,399,57,,,3403,2980,421,2,,0,,,
122145721388762707,61572881214141,Juan365,"Masaya maglaro—pero ‘wag sobra.
Kaya si Juan, alam kung kailan tama na.
May limit, may budget, at never pinipilit ang sarili.
Laro lang, ‘wag padalos—balance is key. 😌🎮

Because real winners? They play responsibly.
Keep it fun. Keep it safe. EveryJUAN.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/27/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02EmM3Ji5WUQwneGVkDKMtsFr7oFyuf2Wtms25ff62wfULxjDLMHk16w6JCq2wZP8ul,0,0,Photos,,,,,Lifetime,90154,44579,980,634,305,41,,,1182,1027,154,1,,0,,,
122145692060762707,61572881214141,Juan365,"Alagaan ang inyong tahanan 🏡
Gamitin agad ang naipong tubig-ulan—isang simpleng paraan para makaiwas sa dengue at mapanatiling ligtas ang buong pamilya 💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,"07/27/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid026FwBo4Bk6k93MV11T6g2YMELZhnqbjKC4z3SUCZHEsUJhfPcrXSTGdnxoLb9eqY8l,0,0,Photos,,,,,Lifetime,59731,30957,643,514,91,38,,,231,188,42,1,,0,,,
122145660602762707,61572881214141,Juan365,"May tanong ka ba o need ng tulong sa Juan365 account mo? 💬
Huwag mahiyang mag-message—DM is the key! 🔑
With Juan365, support is just one chat away. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/26/2025 19:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02r2k1rUWVuajmK3FGChqbUY4voxwcBTLiL4aumReLTaGz8o1HaGdUmJ4SbJCawxa8l,0,0,Photos,,,,,Lifetime,118229,56734,1135,598,490,47,,,1692,1485,206,1,,0,,,
122145578858762707,61572881214141,Juan365,"Roll down? Wait lang, flex muna!
📍 Billboard check!
Juan365 spotted in multiple locations! 💥

Huwag magpahuli—join the fun, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Roll down? Wait lang, flex muna!
📍 Billboard check!
Juan365 spotted in multiple locations! 💥

Huwag magpahuli—join the fun, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",26,"07/26/2025 07:01",N/A,https://www.facebook.com/reel/1812514116287956/,1,0,Reels,,,,,Lifetime,26669,33396,898,672,182,44,,,396,395,,1,,0,119532.808,5.001,
122145552632762707,61572881214141,Juan365,"Narito ang simpleng tips sa paglilinis pagkatapos ng baha para mapanatiling ligtas at malinis ang ating tahanan.
Tandaan: Kalinisan ay unang hakbang sa kaligtasan! 💙
Iwas sakit, iwas dengue

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"07/26/2025 04:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02iKrXRA8j21DXu3Wrdt4a4tstsHZ69w53YzHiqPu1SBGpek7BYt8Zay9kCozietV7l,0,0,Photos,,,,,Lifetime,80708,39977,605,453,129,23,,,509,418,91,,,0,,,
